,name,store_page,full_price,discount,final_price,category
4548,Neon Chrome - Arena,https://www.gog.com/game/neon_chrome_arena,129,,129,shooter
4549,Brothers in Arms: Hell's Highway™,https://www.gog.com/game/brothers_in_arms_hells_highway,599,,599,shooter
4550,DUSK - Intruder Edition Upgrade,https://www.gog.com/game/dusk_intruder_edition_upgrade,89,,89,shooter
4551,Tower 57,https://www.gog.com/game/tower_57,289,,289,shooter
4552,Army Men: World War,https://www.gog.com/game/army_men_world_war,279,,279,shooter
4553,Painkiller: Передозировка,https://www.gog.com/game/painkiller_overdose,99,,99,shooter
4554,Cyberia 2: Resurrection,https://www.gog.com/game/cyberia_2_resurrection,249,,249,shooter
4555,Metro: Last Light Redux,https://www.gog.com/game/metro_last_light_redux,419,,419,shooter
4556,FireStarter,https://www.gog.com/game/firestarter,199,,199,shooter
4557,Bombshell ,https://www.gog.com/game/bombshell,599,,599,shooter
4558,Ziggurat,https://www.gog.com/game/ziggurat,349,,349,shooter
4559,System Shock,https://www.gog.com/game/system_shock,3199,,3199,shooter
4560,Armed and Dangerous,https://www.gog.com/game/armed_and_dangerous,159,,159,shooter
4561,Lovers in a Dangerous Spacetime,https://www.gog.com/game/lovers_in_a_dangerous_spacetime,349,,349,shooter
4562,A Fistful of Gun,https://www.gog.com/game/a_fistful_of_gun,289,,289,shooter
4563,A Fistful of Gun Soundtrack,https://www.gog.com/game/a_fistful_of_gun_soundtrack,79,,79,shooter
4564,Sublevel Zero Redux,https://www.gog.com/game/sublevel_zero,349,,349,shooter
4565,X-Com: Enforcer,https://www.gog.com/game/xcom_enforcer,169,,169,shooter
4566,Bio Menace,https://www.gog.com/game/bio_menace,0,,0,shooter
4567,Requiem: Avenging Angel,https://www.gog.com/game/requiem_avenging_angel,249,,249,shooter
4568,Caladrius Blaze,https://www.gog.com/game/caladrius_blaze,435,,435,shooter
4569,Bombshell Digital Deluxe Edition Upgrade,https://www.gog.com/game/bombshell_digital_deluxe_edition_upgrade,149,,149,shooter
4570,Bombshell Digital Deluxe Edition,https://www.gog.com/game/bombshell_digital_deluxe_edition,699,,699,shooter
4571,Eradicator,https://www.gog.com/game/eradicator,399,,399,shooter
4572,SUPERHOT,https://www.gog.com/game/superhot,799,,799,shooter
4573,Subterrain,https://www.gog.com/game/subterrain,379,,379,shooter
4574,Enter the Gungeon Collector's Edition Upgrade,https://www.gog.com/game/enter_the_gungeon_collectors_edition_upgrade,259,,259,shooter
4575,TimeShift™,https://www.gog.com/game/timeshift,549,,549,shooter
4576,Crime Cities,https://www.gog.com/game/crime_cities,149,,149,shooter
4577,STRAFE: Millennium Edition,https://www.gog.com/game/strafe,360,,360,shooter
4578,Hybrid Wars — Полный пакет,https://www.gog.com/game/hybrid_wars_full_package,209,,209,shooter
4579,Tesla vs Lovecraft,https://www.gog.com/game/tesla_vs_lovecraft,349,,349,shooter
4580,POSTAL 4: No Regerts,https://www.gog.com/game/postal_4_no_regerts,435,,435,shooter
4581,Red Faction Armageddon Soundtrack,https://www.gog.com/game/red_faction_armageddon_soundtrack,99,,99,shooter
4582,Prodeus,https://www.gog.com/game/prodeus,6399,,6399,shooter
4583,Sniper: Ghost Warrior 2,https://www.gog.com/game/sniper_ghost_warrior_2,249,,249,shooter
4584,Tokyo 42 - Smaceshi's Castles,https://www.gog.com/game/tokyo_42_smaceshis_castles,195,,195,shooter
4585,AMID EVIL: WARRIOR UPGRADE,https://www.gog.com/game/amid_evil_warrior_upgrade,259,,259,shooter
4586,SHOCK TROOPERS,https://www.gog.com/game/shock_troopers,149,,149,shooter
4587,Rogue Trooper Redux: Collector's Edition,https://www.gog.com/game/rogue_trooper_redux_collectors_edition,569,,569,shooter
4588,Blazing Chrome,https://www.gog.com/game/blazing_chrome,392,,392,shooter
4589,Shadow Warrior 2 Deluxe,https://www.gog.com/game/shadow_warrior_2_deluxe,899,,899,shooter
4590,Shadow Warrior 2 Deluxe Upgrade,https://www.gog.com/game/shadow_warrior_2_deluxe_upgrade,199,,199,shooter
4591,Lovely Planet OST,https://www.gog.com/game/lovely_planet_ost,79,,79,shooter
4592,GoNNER: Press Jump To Die Edition,https://www.gog.com/game/gonner_press_jump_to_die_edition,289,,289,shooter
4593,Neon Chrome Deluxe Edition,https://www.gog.com/game/neon_chrome_deluxe_edition,489,,489,shooter
4594,BioShock Infinite Complete Edition,https://www.gog.com/game/bioshock_infinite,2019,,2019,shooter
4595,Monkey King: Master of the Clouds,https://www.gog.com/game/monkey_king_master_of_the_clouds,133,,133,shooter
4596,Neon Chrome - Arena,https://www.gog.com/game/neon_chrome_arena,129,,129,shooter
4597,Brothers in Arms: Hell's Highway™,https://www.gog.com/game/brothers_in_arms_hells_highway,599,,599,shooter
4598,DUSK - Intruder Edition Upgrade,https://www.gog.com/game/dusk_intruder_edition_upgrade,89,,89,shooter
4599,Tower 57,https://www.gog.com/game/tower_57,289,,289,shooter
4600,Army Men: World War,https://www.gog.com/game/army_men_world_war,279,,279,shooter
4601,Painkiller: Передозировка,https://www.gog.com/game/painkiller_overdose,99,,99,shooter
4602,Call of Juarez,https://www.gog.com/game/call_of_juarez,189,,189,shooter
4603,Devil Daggers,https://www.gog.com/game/devil_daggers,129,,129,shooter
4604,Cryptark,https://www.gog.com/game/cryptark,349,,349,shooter
4605,Sniper: Ghost Warrior 3 Gold Edition upgrade,https://www.gog.com/game/sniper_ghost_warrior_3_gold_edition_upgrade,299,,299,shooter
4606,Xeno Crisis,https://www.gog.com/game/xeno_crisis,435,,435,shooter
4607,SYNTHETIK - Supporter Pack,https://www.gog.com/game/synthetik_supporter_pack,249,,249,shooter
4608,Metal Wolf Chaos XD Original Soundtrack,https://www.gog.com/game/metal_wolf_chaos_xd_original_soundtrack,435,,435,shooter
4609,Hellmut: The Badass from Hell,https://www.gog.com/game/hellmut_the_badass_from_hell,349,,349,shooter
4610,Blazing Beaks,https://www.gog.com/game/blazing_beaks,360,,360,shooter
4611,Sine Mora EX,https://www.gog.com/game/sine_mora_ex,299,,299,shooter
4612,GoNNER Soundtrack,https://www.gog.com/game/gonner_soundtrack,79,,79,shooter
4613,Red Faction Guerrilla Re-Mars-tered,https://www.gog.com/game/red_faction_guerrilla_remarstered,499,,499,shooter
4614,Tower 57 Two-pack,https://www.gog.com/game/tower_57_twopack,479,,479,shooter
4615,GoNNER BlüEBERRY EdiTION,https://www.gog.com/game/gonner,249,,249,shooter
4616,Tesla vs Lovecraft: For Science!,https://www.gog.com/game/tesla_vs_lovecraft_for_science,133,,133,shooter
4617,ECHO,https://www.gog.com/game/echo,449,,449,shooter
4618,Call of Juarez,https://www.gog.com/game/call_of_juarez,189,,189,shooter
4619,Devil Daggers,https://www.gog.com/game/devil_daggers,129,,129,shooter
4620,Cryptark,https://www.gog.com/game/cryptark,349,,349,shooter
4621,Sniper: Ghost Warrior 3 Gold Edition upgrade,https://www.gog.com/game/sniper_ghost_warrior_3_gold_edition_upgrade,299,,299,shooter
4622,Xeno Crisis,https://www.gog.com/game/xeno_crisis,435,,435,shooter
4623,SYNTHETIK - Supporter Pack,https://www.gog.com/game/synthetik_supporter_pack,249,,249,shooter
4624,Metal Wolf Chaos XD Original Soundtrack,https://www.gog.com/game/metal_wolf_chaos_xd_original_soundtrack,435,,435,shooter
4625,Hellmut: The Badass from Hell,https://www.gog.com/game/hellmut_the_badass_from_hell,349,,349,shooter
4626,Blazing Beaks,https://www.gog.com/game/blazing_beaks,360,,360,shooter
4627,Sine Mora EX,https://www.gog.com/game/sine_mora_ex,299,,299,shooter
4628,GoNNER Soundtrack,https://www.gog.com/game/gonner_soundtrack,79,,79,shooter
4629,Red Faction Guerrilla Re-Mars-tered,https://www.gog.com/game/red_faction_guerrilla_remarstered,499,,499,shooter
4630,Tower 57 Two-pack,https://www.gog.com/game/tower_57_twopack,479,,479,shooter
4631,GoNNER BlüEBERRY EdiTION,https://www.gog.com/game/gonner,249,,249,shooter
4632,Tesla vs Lovecraft: For Science!,https://www.gog.com/game/tesla_vs_lovecraft_for_science,133,,133,shooter
4633,ECHO,https://www.gog.com/game/echo,449,,449,shooter
4634,Niffelheim,https://www.gog.com/game/niffelheim,419,-74%,109,adventure
4635,Blade Runner,https://www.gog.com/game/blade_runner,299,,299,adventure
4636,No Man's Sky,https://www.gog.com/game/no_mans_sky,1999,,1999,adventure
4637,Firewatch,https://www.gog.com/game/firewatch,419,-74%,109,adventure
4638,Kentucky Route Zero Season Pass,https://www.gog.com/game/kentucky_route_zero_season_pass,449,-49%,229,adventure
4639,The Curse of Monkey Island™,https://www.gog.com/game/the_curse_of_monkey_island,179,-50%,89,adventure
4640,The Journey Down Trilogy,https://www.gog.com/game/the_journey_down_trilogy,699,-74%,179,adventure
4641,Call of Cthulhu®,https://www.gog.com/game/call_of_cthulhu,1399,-60%,559,adventure
4642,Sherlock Holmes: Crimes and Punishments,https://www.gog.com/game/sherlock_holmes_crimes_and_punishments,499,-50%,249,adventure
4643,Space Quest 4+5+6,https://www.gog.com/game/space_quest_4_5_6,349,-74%,89,adventure
4644,"Secret of Monkey Island™: Special Edition, The",https://www.gog.com/game/the_secret_of_monkey_island_special_edition,269,-63%,99,adventure
4645,Escape from Monkey Island™,https://www.gog.com/game/escape_from_monkey_island,179,-50%,89,adventure
4646,Day of the Tentacle Remastered,https://www.gog.com/game/day_of_the_tentacle_remastered,349,-74%,89,adventure
4647,Myst III: Exile,https://www.gog.com/game/myst_3_exile,360,-50%,179,adventure
4648,Sherlock Holmes: The Devil's Daughter,https://www.gog.com/game/sherlock_holmes_the_devils_daughter,1699,-79%,349,adventure
4649,Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,https://www.gog.com/game/monkey_island_2_special_edition_lechucks_revenge,269,-63%,99,adventure
4650,Darksiders Genesis,https://www.gog.com/game/darksiders_genesis,999,,999,adventure
4651,Supraland,https://www.gog.com/game/supraland,380,-40%,229,adventure
4652,Space Quest 1+2+3,https://www.gog.com/game/space_quest_1_2_3,349,-74%,89,adventure
4653,Myst IV: Revelation,https://www.gog.com/game/myst_4,360,-50%,179,adventure
4654,Secret Files: Tunguska,https://www.gog.com/game/secret_files_tunguska,249,-64%,89,adventure
4655,Secret Files 3,https://www.gog.com/game/secret_files_3,249,-64%,89,adventure
4656,Children of Morta,https://www.gog.com/game/children_of_morta,465,,465,adventure
4657,Unavowed,https://www.gog.com/game/unavowed,349,-29%,249,adventure
4658,Secret Files 2: Puritas Cordis,https://www.gog.com/game/secret_files_2_puritas_cordis,249,-64%,89,adventure
4659,Leisure Suit Larry,https://www.gog.com/game/leisure_suit_larry,199,-75%,49,adventure
4660,Secret Files: Sam Peters,https://www.gog.com/game/secret_files_sam_peters,249,-64%,89,adventure
4661,Heaven's Vault,https://www.gog.com/game/heavens_vault,465,-21%,369,adventure
4662,Jenny LeClue - Detectivu,https://www.gog.com/game/jenny_leclue_detectivu,499,-20%,400,adventure
4663,Deponia 4: Deponia Doomsday,https://www.gog.com/game/deponia_doomsday,419,-74%,109,adventure
4664,Kingdom Come: Deliverance Royal Edition,https://www.gog.com/game/kingdom_come_deliverance_royal_edition,699,,699,adventure
4665,Riven: The Sequel to Myst,https://www.gog.com/game/riven_the_sequel_to_myst,129,-47%,69,adventure
4666,Return of the Obra Dinn,https://www.gog.com/game/return_of_the_obra_dinn,435,,435,adventure
4667,Myst Masterpiece Edition,https://www.gog.com/game/myst_masterpiece_edition,129,-47%,69,adventure
4668,Layers of Fear 2,https://www.gog.com/game/layers_of_fear_2,515,-50%,259,adventure
4669,Technobabylon: Deluxe Edition,https://www.gog.com/game/technobabylon_deluxe_edition,399,-70%,119,adventure
4670,Graveyard Keeper,https://www.gog.com/game/graveyard_keeper,399,,399,adventure
4671,Hollow Knight,https://www.gog.com/game/hollow_knight,349,,349,adventure
4672,The Adventures of Willy Beamish,https://www.gog.com/game/the_adventures_of_willy_beamish,149,-40%,89,adventure
4673,Myst V: End of Ages Limited Edition,https://www.gog.com/game/myst_5_end_of_ages,199,-47%,105,adventure
4674,Primordia,https://www.gog.com/game/primordia,249,-68%,79,adventure
4675,Maniac Mansion,https://www.gog.com/game/maniac_mansion,159,-63%,59,adventure
4676,Leisure Suit Larry - Wet Dreams Don't Dry,https://www.gog.com/game/leisure_suit_larry_wet_dreams_dont_dry,799,-30%,559,adventure
4677,Ankh - Anniversary Edition,https://www.gog.com/game/ankh_anniversary_edition,189,-74%,49,adventure
4678,Obduction ®,https://www.gog.com/game/obduction,699,-64%,249,adventure
4679,Leisure Suit Larry: Reloaded,https://www.gog.com/game/leisure_suit_larry_reloaded,249,-48%,129,adventure
4680,Irony Curtain: From Matryoshka with Love - Revolutionary Edition,https://www.gog.com/game/irony_curtain_from_matryoshka_with_love_revolutionary_edition,979,-50%,489,adventure
4681,Cognition: Game of the Year Edition,https://www.gog.com/game/cognition_an_erica_reed_thriller,349,-77%,79,adventure
4682,Niffelheim,https://www.gog.com/game/niffelheim,419,-74%,109,adventure
4683,Blade Runner,https://www.gog.com/game/blade_runner,299,,299,adventure
4684,No Man's Sky,https://www.gog.com/game/no_mans_sky,1999,,1999,adventure
4685,Firewatch,https://www.gog.com/game/firewatch,419,-74%,109,adventure
4686,Kentucky Route Zero Season Pass,https://www.gog.com/game/kentucky_route_zero_season_pass,449,-49%,229,adventure
4687,The Curse of Monkey Island™,https://www.gog.com/game/the_curse_of_monkey_island,179,-50%,89,adventure
4688,The Journey Down Trilogy,https://www.gog.com/game/the_journey_down_trilogy,699,-74%,179,adventure
4689,Call of Cthulhu®,https://www.gog.com/game/call_of_cthulhu,1399,-60%,559,adventure
4690,Sherlock Holmes: Crimes and Punishments,https://www.gog.com/game/sherlock_holmes_crimes_and_punishments,499,-50%,249,adventure
4691,Space Quest 4+5+6,https://www.gog.com/game/space_quest_4_5_6,349,-74%,89,adventure
4692,"Secret of Monkey Island™: Special Edition, The",https://www.gog.com/game/the_secret_of_monkey_island_special_edition,269,-63%,99,adventure
4693,Escape from Monkey Island™,https://www.gog.com/game/escape_from_monkey_island,179,-50%,89,adventure
4694,Day of the Tentacle Remastered,https://www.gog.com/game/day_of_the_tentacle_remastered,349,-74%,89,adventure
4695,Myst III: Exile,https://www.gog.com/game/myst_3_exile,360,-50%,179,adventure
4696,Sherlock Holmes: The Devil's Daughter,https://www.gog.com/game/sherlock_holmes_the_devils_daughter,1699,-79%,349,adventure
4697,Monkey Island™ 2 Special Edition: LeChuck’s Revenge™,https://www.gog.com/game/monkey_island_2_special_edition_lechucks_revenge,269,-63%,99,adventure
4698,Darksiders Genesis,https://www.gog.com/game/darksiders_genesis,999,,999,adventure
4699,Supraland,https://www.gog.com/game/supraland,380,-40%,229,adventure
4700,Space Quest 1+2+3,https://www.gog.com/game/space_quest_1_2_3,349,-74%,89,adventure
4701,Myst IV: Revelation,https://www.gog.com/game/myst_4,360,-50%,179,adventure
4702,Secret Files: Tunguska,https://www.gog.com/game/secret_files_tunguska,249,-64%,89,adventure
4703,Secret Files 3,https://www.gog.com/game/secret_files_3,249,-64%,89,adventure
4704,Children of Morta,https://www.gog.com/game/children_of_morta,465,,465,adventure
4705,Unavowed,https://www.gog.com/game/unavowed,349,-29%,249,adventure
4706,Secret Files 2: Puritas Cordis,https://www.gog.com/game/secret_files_2_puritas_cordis,249,-64%,89,adventure
4707,Leisure Suit Larry,https://www.gog.com/game/leisure_suit_larry,199,-75%,49,adventure
4708,Secret Files: Sam Peters,https://www.gog.com/game/secret_files_sam_peters,249,-64%,89,adventure
4709,Heaven's Vault,https://www.gog.com/game/heavens_vault,465,-21%,369,adventure
4710,Jenny LeClue - Detectivu,https://www.gog.com/game/jenny_leclue_detectivu,499,-20%,400,adventure
4711,Deponia 4: Deponia Doomsday,https://www.gog.com/game/deponia_doomsday,419,-74%,109,adventure
4712,Kingdom Come: Deliverance Royal Edition,https://www.gog.com/game/kingdom_come_deliverance_royal_edition,699,,699,adventure
4713,Riven: The Sequel to Myst,https://www.gog.com/game/riven_the_sequel_to_myst,129,-47%,69,adventure
4714,Return of the Obra Dinn,https://www.gog.com/game/return_of_the_obra_dinn,435,,435,adventure
4715,Myst Masterpiece Edition,https://www.gog.com/game/myst_masterpiece_edition,129,-47%,69,adventure
4716,Layers of Fear 2,https://www.gog.com/game/layers_of_fear_2,515,-50%,259,adventure
4717,Technobabylon: Deluxe Edition,https://www.gog.com/game/technobabylon_deluxe_edition,399,-70%,119,adventure
4718,Graveyard Keeper,https://www.gog.com/game/graveyard_keeper,399,,399,adventure
4719,Hollow Knight,https://www.gog.com/game/hollow_knight,349,,349,adventure
4720,The Adventures of Willy Beamish,https://www.gog.com/game/the_adventures_of_willy_beamish,149,-40%,89,adventure
4721,Myst V: End of Ages Limited Edition,https://www.gog.com/game/myst_5_end_of_ages,199,-47%,105,adventure
4722,Primordia,https://www.gog.com/game/primordia,249,-68%,79,adventure
4723,Maniac Mansion,https://www.gog.com/game/maniac_mansion,159,-63%,59,adventure
4724,Leisure Suit Larry - Wet Dreams Don't Dry,https://www.gog.com/game/leisure_suit_larry_wet_dreams_dont_dry,799,-30%,559,adventure
4725,Ankh - Anniversary Edition,https://www.gog.com/game/ankh_anniversary_edition,189,-74%,49,adventure
4726,Obduction ®,https://www.gog.com/game/obduction,699,-64%,249,adventure
4727,Leisure Suit Larry: Reloaded,https://www.gog.com/game/leisure_suit_larry_reloaded,249,-48%,129,adventure
4728,Irony Curtain: From Matryoshka with Love - Revolutionary Edition,https://www.gog.com/game/irony_curtain_from_matryoshka_with_love_revolutionary_edition,979,-50%,489,adventure
4729,Cognition: Game of the Year Edition,https://www.gog.com/game/cognition_an_erica_reed_thriller,349,-77%,79,adventure
4730,Chook & Sosig: Walk the Plank,https://www.gog.com/game/chook_sosig_walk_the_plank,259,-50%,129,adventure
4731,Gabriel Knight: Sins of the Fathers,https://www.gog.com/game/gabriel_knight_sins_of_the_fathers,249,-32%,169,adventure
